num_cancion,ngramas,pad,recurrente,transformer
7713,Z,P,K,P
7714,Z,P,P,K
7715,Z,K,P,P
7716,Z,P,P,P
7717,Z,P,P,P
7718,Z,P,K,P
7719,Z,P,P,P
7720,Z,K,K,K
7721,Z,K,K,P
7722,Z,K,K,K
7723,Z,K,K,K
7724,Z,P,P,P
7725,Z,P,P,P
7726,Z,K,K,K
7727,Z,K,K,K
7728,Z,K,K,P
7729,Z,P,P,P
7730,Z,K,K,K
7731,Z,K,K,K
7732,Z,P,K,P
7733,Z,P,K,P
7734,Z,K,K,K
7735,Z,P,P,P
7736,Z,P,P,K
7737,Z,P,K,P
7738,Z,K,K,P
7739,Z,P,K,K
7740,Z,P,P,P
7741,Z,K,K,K
7742,Z,K,K,K
7743,Z,P,P,K
7744,Z,P,P,P
7745,Z,K,K,K
7746,Z,P,P,P
7747,Z,P,P,P
7748,Z,K,K,K
7749,Z,P,P,P
7750,Z,P,P,P
7751,Z,P,P,P
7752,Z,P,K,K
7753,Z,P,K,P
7754,Z,K,K,K
7755,Z,K,K,K
7756,Z,P,K,P
7757,Z,P,P,P
7758,Z,K,K,K
7759,Z,K,K,K
7760,Z,K,K,K
7761,Z,P,P,K
7762,Z,P,P,P
7763,Z,P,P,K
7764,Z,P,P,P
7765,Z,K,P,K
7766,Z,K,K,K
7767,Z,K,K,P
7768,Z,P,K,P
7769,Z,P,P,K
7770,Z,K,K,K
7771,Z,K,P,K
7772,Z,P,K,P
7773,Z,P,P,P
7774,Z,P,P,K
7775,Z,K,K,P
7776,Z,K,P,P
7777,Z,K,K,K
7778,Z,K,P,K
7779,Z,K,K,K
7780,Z,K,K,K
7781,Z,P,P,P
7782,Z,P,P,P
7783,Z,P,P,P
7784,Z,K,K,K
7785,Z,K,K,K
7786,Z,P,P,K
7787,Z,P,K,P
7788,Z,P,P,P
7789,Z,P,P,P
7790,Z,P,P,P
7791,Z,P,P,P
7792,Z,P,P,P
7793,Z,P,K,P
7794,Z,P,P,P
7795,Z,P,P,P
7796,Z,P,P,P
7797,Z,P,P,P
7798,Z,K,K,K
7799,Z,K,P,K
7800,Z,K,K,K
7801,Z,K,P,K
7802,Z,P,P,K
7803,Z,K,K,P
7804,Z,K,K,K
7805,Z,K,P,K
7806,Z,K,K,K
7807,Z,K,K,K
7808,Z,P,K,P
7809,Z,P,P,K
7810,Z,K,K,K
7811,Z,K,K,P
7812,Z,K,K,K
7813,Z,K,K,K
7814,Z,P,P,P
7815,Z,P,P,P
7816,Z,K,K,K
7817,Z,P,P,P
7818,Z,P,P,P
7819,Z,P,K,P
7820,Z,P,P,P
7821,Z,P,K,K
7822,Z,P,P,P
7823,Z,K,K,P
7824,Z,P,K,P
7825,Z,P,P,P
7826,Z,P,K,K
7827,Z,P,P,P
7828,Z,P,P,P
7829,Z,K,K,K
7830,Z,K,K,K
7831,Z,K,K,K
7832,Z,K,K,K
7833,Z,P,P,P
7834,Z,K,K,K
7835,Z,K,K,K
7836,Z,K,K,K
7837,Z,P,P,P
7838,Z,P,P,P
7839,Z,K,P,K
7840,Z,P,P,K
7841,Z,P,K,K
7842,Z,K,K,K
7843,Z,K,K,P
7844,Z,P,P,P
7845,Z,P,P,P
7846,Z,P,K,P
7847,Z,K,K,K
7848,Z,K,K,K
7849,Z,K,K,K
7850,Z,P,P,K
7851,Z,K,K,P
7852,Z,K,K,K
7853,Z,P,P,K
7854,Z,P,P,P
7855,Z,K,P,K
7856,Z,K,K,K
7857,Z,P,P,P
7858,Z,K,K,K
7859,Z,P,P,K
7860,Z,P,P,P
7861,Z,P,K,P
7862,Z,K,K,P
7863,Z,K,K,P
7864,Z,K,K,K
7865,Z,K,K,K
7866,Z,P,P,P
7867,Z,P,P,K
7868,Z,P,P,P
7869,Z,K,K,K
7870,Z,K,K,K
7871,Z,P,P,P
7872,Z,P,P,P
7873,Z,P,P,P
7874,Z,P,K,P
7875,Z,P,K,P
7876,Z,P,P,P
7877,Z,P,P,P
7878,Z,P,K,K
7879,Z,K,P,K
7880,Z,P,P,P
7881,Z,P,P,P
7882,Z,K,P,P
7883,Z,P,P,P
7884,Z,P,P,P
7885,Z,K,K,K
7886,Z,K,K,K
7887,Z,K,K,K
7888,Z,K,K,K
7889,Z,K,K,K
7890,Z,P,P,P
7891,Z,P,P,P
7892,Z,P,K,P
7893,Z,P,P,P
7894,Z,K,K,K
7895,Z,K,K,P
7896,Z,K,K,K
7897,Z,P,P,P
7898,Z,P,K,P
7899,Z,K,P,K
7900,Z,K,P,K
7901,Z,P,K,P
7902,Z,K,K,K
7903,Z,K,K,K
7904,Z,K,K,K
7905,Z,P,K,K
7906,Z,P,P,P
7907,Z,P,K,P
7908,Z,P,K,P
7909,Z,P,P,K
7910,Z,K,K,P
7911,Z,K,K,K
7912,Z,K,K,K
7913,Z,K,K,P
7914,Z,P,P,P
7915,Z,K,P,K
7916,Z,P,P,K
7917,Z,P,P,P
7918,Z,P,P,P
7919,Z,P,K,K
7920,Z,P,P,P
7921,Z,K,K,K
7922,Z,P,P,K
7923,Z,P,P,P
7924,Z,K,K,K
7925,Z,P,P,P
7926,Z,K,K,K
7927,Z,P,K,P
7928,Z,K,K,K
7929,Z,P,K,P
7930,Z,K,K,K
7931,Z,P,P,P
7932,Z,P,K,K
7933,Z,P,P,P
7934,Z,P,P,P
7935,Z,K,K,K
7936,Z,P,P,P
7937,Z,P,K,K
7938,Z,P,P,P
7939,Z,P,P,P
7940,Z,P,K,P
7941,Z,P,P,P
7942,Z,K,K,P
7943,Z,K,P,K
7944,Z,P,P,P
7945,Z,K,K,K
7946,Z,K,K,K
7947,Z,K,K,K
7948,Z,K,K,K
7949,Z,P,P,P
7950,Z,P,P,P
7951,Z,K,P,P
7952,Z,K,K,K
7953,Z,K,K,K
7954,Z,P,P,P
7955,Z,K,K,K
7956,Z,P,P,P
7957,Z,P,K,K
7958,Z,K,K,K
7959,Z,K,K,K
7960,Z,K,K,K
7961,Z,K,K,K
7962,Z,K,P,K
7963,Z,K,K,K
7964,Z,P,K,P
7965,Z,P,P,P
7966,Z,P,P,P
7967,Z,P,K,P
7968,Z,K,K,K
7969,Z,P,P,K
7970,Z,K,K,K
7971,Z,P,P,P
7972,Z,K,K,K
7973,Z,P,P,P
7974,Z,P,K,P
7975,Z,K,K,K
7976,Z,P,P,P
7977,Z,P,P,P
7978,Z,K,K,K
7979,Z,P,P,K
7980,Z,P,P,P
7981,Z,P,K,P
7982,Z,P,P,P
7983,Z,P,P,K
7984,Z,P,P,P
7985,Z,K,K,K
7986,Z,P,K,P
7987,Z,P,K,K
7988,Z,P,P,P
7989,Z,K,P,P
7990,Z,P,P,P
7991,Z,K,P,P
7992,Z,K,K,K
7993,Z,P,P,K
7994,Z,P,P,P
7995,Z,K,K,P
7996,Z,P,P,P
7997,Z,P,P,P
7998,Z,K,K,K
7999,Z,K,P,K
8000,Z,K,K,K
8001,Z,P,P,P
8002,Z,P,P,K
8003,Z,K,K,K
8004,Z,P,P,K
8005,Z,P,P,P
8006,Z,K,P,K
8007,Z,K,K,K
8008,Z,K,P,K
8009,Z,K,K,K
8010,Z,P,P,P
8011,Z,P,K,P
8012,Z,P,K,P
8013,Z,K,K,K
8014,Z,P,K,P
8015,Z,K,P,K
8016,Z,P,K,P
8017,Z,P,P,P
8018,Z,K,K,K
8019,Z,P,P,P
8020,Z,P,P,P
8021,Z,P,P,P
8022,Z,P,P,K
8023,Z,K,K,K
8024,Z,P,P,P
8025,Z,P,P,P
8026,Z,P,P,P
8027,Z,P,P,K
8028,Z,K,K,K
8029,Z,P,P,K
8030,Z,K,P,P
8031,Z,P,P,P
8032,Z,P,P,P
8033,Z,P,K,K
8034,Z,K,K,K
8035,Z,K,K,K
8036,Z,K,K,K
8037,Z,P,K,P
8038,Z,K,K,K
8039,Z,P,P,P
8040,Z,K,K,K
8041,Z,P,P,K
8042,Z,K,P,P
8043,Z,K,K,P
8044,Z,K,K,K
8045,Z,P,P,P
8046,Z,P,K,P
8047,Z,P,K,P
8048,Z,P,P,P
8049,Z,K,K,K
8050,Z,P,K,P
8051,Z,P,P,P
8052,Z,K,K,K
8053,Z,K,K,K
8054,Z,K,K,P
8055,Z,K,K,K
8056,Z,P,P,P
8057,Z,P,K,P
8058,Z,P,P,P
8059,Z,P,K,K
8060,Z,K,K,K
8061,Z,P,P,K
8062,Z,K,K,K
8063,Z,P,K,P
8064,Z,P,P,P
8065,Z,P,P,K
8066,Z,K,K,P
8067,Z,K,K,K
8068,Z,K,K,K
8069,Z,K,K,K
8070,Z,K,K,P
8071,Z,P,P,P
8072,Z,K,K,K
8073,Z,K,K,K
8074,Z,P,P,P
8075,Z,P,P,P
8076,Z,P,P,P
8077,Z,P,P,P
8078,Z,K,K,K
8079,Z,K,K,K
8080,Z,K,K,K
8081,Z,P,P,P
8082,Z,K,K,K
8083,Z,P,P,P
8084,Z,P,P,P
8085,Z,P,P,P
8086,Z,P,P,P
8087,Z,P,P,P
8088,Z,K,P,K
8089,Z,K,K,K
8090,Z,K,K,K
8091,Z,P,P,P
8092,Z,P,K,P
8093,Z,P,K,K
8094,Z,K,K,K
8095,Z,P,P,P
8096,Z,K,K,K
8097,Z,K,K,K
8098,Z,P,P,P
8099,Z,K,P,K
8100,Z,K,K,P
8101,Z,K,K,K
8102,Z,K,K,K
8103,Z,K,K,K
8104,Z,P,K,P
8105,Z,P,K,P
8106,Z,K,P,P
8107,Z,K,K,P
8108,Z,K,K,P
8109,Z,K,K,K
8110,Z,P,K,K
8111,Z,K,P,K
8112,Z,P,P,K
8113,Z,P,P,K
8114,Z,P,K,K
8115,Z,K,K,K
8116,Z,K,K,P
8117,Z,K,P,K
8118,Z,K,K,K
8119,Z,K,K,K
8120,Z,P,P,P
8121,Z,P,K,P
8122,Z,K,K,K
8123,Z,K,K,K
8124,Z,P,P,P
8125,Z,P,P,P
8126,Z,P,P,P
8127,Z,K,K,K
8128,Z,K,K,K
8129,Z,K,K,K
8130,Z,K,K,P
8131,Z,K,K,K
8132,Z,P,P,P
8133,Z,K,K,P
8134,Z,K,K,P
8135,Z,P,K,P
8136,Z,P,P,P
8137,Z,K,K,K
8138,Z,K,K,K
8139,Z,P,K,P
8140,Z,K,K,K
8141,Z,K,K,P
8142,Z,P,P,P
8143,Z,P,K,P
8144,Z,P,K,P
8145,Z,P,P,P
8146,Z,P,P,P
8147,Z,P,P,K
8148,Z,K,K,K
8149,Z,K,K,K
8150,Z,K,K,K
8151,Z,P,P,P
8152,Z,P,P,P
8153,Z,P,P,P
8154,Z,K,P,K
8155,Z,P,P,P
8156,Z,K,K,K
8157,Z,P,P,P
8158,Z,P,P,K
8159,Z,K,K,K
8160,Z,P,P,P
8161,Z,P,K,P
8162,Z,K,K,K
8163,Z,P,P,P
8164,Z,P,K,P
8165,Z,K,K,K
8166,Z,P,P,P
8167,Z,P,P,P
8168,Z,K,K,K
8169,Z,K,K,K
8170,Z,P,K,K
8171,Z,P,P,P
8172,Z,P,K,K
8173,Z,K,K,K
8174,Z,P,P,P
8175,Z,P,K,P
8176,Z,K,K,K
8177,Z,K,K,K
8178,Z,K,K,K
8179,Z,P,P,P
8180,Z,K,K,K
8181,Z,P,P,P
8182,Z,P,P,P
8183,Z,K,P,P
8184,Z,K,K,K
8185,Z,P,K,P
8186,Z,P,K,P
8187,Z,P,P,P
8188,Z,K,K,K
8189,Z,P,P,P
8190,Z,K,K,K
8191,Z,K,K,K
8192,Z,K,K,K
8193,Z,P,P,P
8194,Z,P,P,P
8195,Z,K,K,K
8196,Z,P,K,K
8197,Z,K,K,P
8198,Z,K,K,K
8199,Z,K,K,K
8200,Z,K,K,K
8201,Z,P,P,P
8202,Z,P,K,P
8203,Z,P,K,P
8204,Z,K,K,K
8205,Z,P,P,P
8206,Z,K,K,K
8207,Z,K,K,K
8208,Z,P,P,P
8209,Z,K,K,P
8210,Z,K,K,K
8211,Z,K,P,P
8212,Z,K,K,K
8213,Z,K,K,K
8214,Z,K,K,K
8215,Z,P,K,K
8216,Z,P,P,P
8217,Z,P,P,P
8218,Z,P,P,P
8219,Z,P,P,P
8220,Z,P,K,P
8221,Z,P,K,P
8222,Z,K,K,K
8223,Z,P,P,K
8224,Z,P,P,K
8225,Z,P,P,P
8226,Z,K,K,K
8227,Z,P,P,P
8228,Z,P,P,P
8229,Z,K,P,K
8230,Z,P,P,P
8231,Z,K,K,K
8232,Z,P,P,P
8233,Z,P,P,K
8234,Z,K,K,K
8235,Z,K,K,P
8236,Z,K,K,K
8237,Z,K,K,K
8238,Z,K,K,K
8239,Z,P,P,P
8240,Z,P,P,P
8241,Z,P,P,K
8242,Z,P,P,P
8243,Z,K,K,P
8244,Z,P,P,P
8245,Z,P,P,P
8246,Z,P,P,P
8247,Z,P,K,P
8248,Z,P,K,P
8249,Z,K,K,K
8250,Z,K,K,P
8251,Z,P,K,P
8252,Z,P,P,P
8253,Z,K,K,K
8254,Z,K,K,K
8255,Z,K,K,K
8256,Z,K,K,K
8257,Z,K,P,P
8258,Z,P,P,K
8259,Z,P,P,K
8260,Z,K,K,K
8261,Z,K,K,K
8262,Z,K,K,K
8263,Z,K,K,K
8264,Z,P,P,K
8265,Z,K,K,K
8266,Z,K,P,K
8267,Z,P,P,P
8268,Z,K,K,K
8269,Z,P,P,P
8270,Z,K,K,K
8271,Z,P,P,P
8272,Z,K,K,K
8273,Z,P,P,P
8274,Z,K,K,P
8275,Z,K,K,P
8276,Z,P,P,P
8277,Z,K,K,K
8278,Z,K,K,K
8279,Z,K,P,K
8280,Z,P,P,P
8281,Z,P,P,K
8282,Z,K,K,K
8283,Z,K,K,K
8284,Z,K,K,K
8285,Z,P,P,K
8286,Z,K,K,K
8287,Z,P,K,P
8288,Z,P,P,P
8289,Z,P,K,P
8290,Z,K,K,K
8291,Z,K,K,P
8292,Z,P,P,K
8293,Z,K,K,K
8294,Z,P,P,P
8295,Z,P,P,K
8296,Z,P,K,K
8297,Z,P,K,P
8298,Z,P,P,P
8299,Z,K,K,K
8300,Z,P,K,P
8301,Z,P,K,K
8302,Z,P,K,P
8303,Z,K,K,K
8304,Z,P,P,K
8305,Z,P,K,P
8306,Z,K,K,K
8307,Z,P,P,P
8308,Z,P,P,P
8309,Z,K,K,K
8310,Z,P,P,P
8311,Z,K,K,K
8312,Z,P,P,P
8313,Z,P,P,P
8314,Z,P,K,P
8315,Z,P,P,P
8316,Z,K,K,K
8317,Z,P,P,K
8318,Z,P,K,K
8319,Z,P,K,K
8320,Z,P,P,K
8321,Z,K,K,K
8322,Z,K,K,P
8323,Z,P,P,P
8324,Z,P,P,P
8325,Z,K,K,K
8326,Z,P,K,K
8327,Z,P,P,P
8328,Z,P,P,P
8329,Z,P,P,K
8330,Z,P,P,P
8331,Z,P,P,K
8332,Z,P,P,P
8333,Z,K,K,P
8334,Z,P,P,P
8335,Z,P,K,P
8336,Z,P,P,P
8337,Z,P,P,P
8338,Z,K,P,K
8339,Z,P,P,K
8340,Z,P,P,P
8341,Z,K,K,P
8342,Z,K,K,P
8343,Z,P,P,P
8344,Z,P,P,P
8345,Z,K,K,K
8346,Z,K,K,K
8347,Z,P,P,P
8348,Z,P,P,P
8349,Z,P,K,P
8350,Z,K,K,K
8351,Z,P,K,P
8352,Z,P,K,P
8353,Z,K,K,K
8354,Z,K,K,K
8355,Z,P,K,P
8356,Z,P,P,P
8357,Z,P,P,P
8358,Z,K,K,K
8359,Z,K,K,P
8360,Z,P,P,P
8361,Z,P,P,P
8362,Z,K,K,K
8363,Z,K,K,P
8364,Z,P,K,K
8365,Z,K,K,P
8366,Z,K,K,K
8367,Z,K,K,K
8368,Z,K,K,K
8369,Z,P,P,P
8370,Z,K,P,P
8371,Z,K,K,P
8372,Z,P,P,P
8373,Z,K,K,K
8374,Z,P,P,K
8375,Z,P,P,P
8376,Z,P,K,K
8377,Z,K,K,P
8378,Z,P,P,P
8379,Z,K,K,K
8380,Z,P,K,P
8381,Z,P,K,K
8382,Z,P,P,P
8383,Z,P,P,P
8384,Z,P,P,K
8385,Z,P,P,P
8386,Z,K,P,K
8387,Z,P,P,P
8388,Z,K,K,K
8389,Z,K,K,P
8390,Z,K,K,P
8391,Z,P,K,K
8392,Z,P,P,P
8393,Z,P,P,P
8394,Z,K,K,K
8395,Z,K,K,K
8396,Z,K,K,P
8397,Z,K,K,K
8398,Z,P,K,P
8399,Z,K,K,K
8400,Z,P,K,P
8401,Z,K,K,K
8402,Z,P,P,P
8403,Z,P,P,P
8404,Z,K,K,P
8405,Z,K,P,P
8406,Z,K,K,K
8407,Z,K,K,K
8408,Z,K,K,K
8409,Z,P,P,K
8410,Z,K,K,K
8411,Z,K,K,P
8412,Z,P,P,P
8413,Z,K,K,K
8414,Z,P,P,K
8415,Z,P,P,P
8416,Z,K,K,K
8417,Z,K,K,K
8418,Z,P,P,K
8419,Z,P,K,K
8420,Z,P,P,P
8421,Z,P,P,P
8422,Z,P,P,P
8423,Z,K,P,K
8424,Z,P,K,P
8425,Z,K,K,K
8426,Z,P,K,P
8427,Z,P,P,P
8428,Z,K,K,K
8429,Z,K,K,K
8430,Z,P,P,K
8431,Z,K,K,P
8432,Z,P,K,P
8433,Z,K,P,K
8434,Z,K,P,K
8435,Z,P,K,P
8436,Z,P,P,P
8437,Z,P,K,K
8438,Z,P,P,P
8439,Z,K,K,P
8440,Z,P,K,K
8441,Z,K,K,P
8442,Z,P,P,P
8443,Z,P,P,K
8444,Z,P,P,P
8445,Z,P,K,P
8446,Z,P,P,P
8447,Z,K,K,K
8448,Z,P,P,P
8449,Z,K,K,K
8450,Z,K,K,K
8451,Z,P,K,P
8452,Z,K,K,K
8453,Z,P,P,P
8454,Z,K,K,P
8455,Z,P,K,P
8456,Z,K,P,P
8457,Z,P,P,K
8458,Z,K,K,K
8459,Z,P,P,P
8460,Z,P,P,P
8461,Z,K,K,K
8462,Z,K,K,K
8463,Z,K,K,K
8464,Z,P,P,P
8465,Z,K,K,K
8466,Z,K,P,P
8467,Z,K,K,K
8468,Z,K,K,K
8469,Z,P,P,P
8470,Z,K,K,K
8471,Z,K,P,K
8472,Z,K,K,K
8473,Z,K,K,K
8474,Z,K,K,K
8475,Z,P,P,K
8476,Z,K,K,K
8477,Z,K,K,K
8478,Z,K,K,K
8479,Z,P,K,P
8480,Z,K,K,K
8481,Z,P,P,K
8482,Z,K,K,K
8483,Z,P,P,P
8484,Z,P,P,P
8485,Z,P,P,P
8486,Z,P,K,K
8487,Z,P,P,K
8488,Z,P,K,P
8489,Z,P,K,P
8490,Z,P,P,P
8491,Z,P,P,K
8492,Z,P,P,P
8493,Z,K,K,K
8494,Z,K,P,P
8495,Z,K,K,P
8496,Z,K,K,K
8497,Z,K,K,P
8498,Z,K,K,K
8499,Z,K,K,K
8500,Z,K,K,K
8501,Z,P,P,P
8502,Z,P,P,P
8503,Z,K,K,K
8504,Z,K,K,P
8505,Z,K,K,K
8506,Z,K,P,K
8507,Z,K,K,K
8508,Z,K,K,K
8509,Z,K,K,K
8510,Z,P,P,P
8511,Z,K,P,K
8512,Z,P,K,P
8513,Z,P,K,P
8514,Z,K,K,K
8515,Z,P,P,P
8516,Z,P,P,K
8517,Z,K,K,K
8518,Z,P,P,K
8519,Z,P,K,P
8520,Z,K,K,K
8521,Z,P,P,K
8522,Z,K,P,K
8523,Z,P,P,P
8524,Z,P,K,K
8525,Z,K,K,P
8526,Z,K,K,K
8527,Z,K,K,K
8528,Z,K,K,P
8529,Z,P,P,K
8530,Z,P,P,P
8531,Z,P,P,K
8532,Z,P,K,K
8533,Z,K,K,K
8534,Z,K,K,P
8535,Z,K,K,K
8536,Z,K,K,K
8537,Z,P,K,K
8538,Z,K,K,K
8539,Z,P,K,P
8540,Z,K,K,K
8541,Z,K,K,K
8542,Z,P,P,K
8543,Z,P,P,P
8544,Z,P,P,P
8545,Z,P,P,P
8546,Z,P,P,P
8547,Z,P,K,K
8548,Z,K,K,K
8549,Z,K,P,K
8550,Z,K,K,K
8551,Z,P,K,P
8552,Z,K,K,K
8553,Z,K,K,K
8554,Z,K,K,K
8555,Z,P,P,P
8556,Z,P,P,P
8557,Z,P,P,P
8558,Z,P,P,P
8559,Z,K,K,K
8560,Z,P,P,K
8561,Z,P,P,P
8562,Z,K,K,K
8563,Z,K,K,K
8564,Z,P,P,K
8565,Z,P,K,K
8566,Z,K,P,K
8567,Z,P,K,P
8568,Z,P,P,P
8569,Z,K,K,P
8570,Z,K,K,P
8571,Z,P,P,K
8572,Z,P,K,P
8573,Z,K,K,K
8574,Z,P,P,P
8575,Z,K,P,K
8576,Z,K,K,K
8577,Z,K,K,K
8578,Z,K,K,K
8579,Z,K,K,K
8580,Z,K,K,K
8581,Z,K,K,K
8582,Z,K,K,K
8583,Z,K,K,K
8584,Z,P,P,P
8585,Z,P,P,P
8586,Z,P,P,P
8587,Z,P,K,K
8588,Z,P,P,P
8589,Z,P,K,P
8590,Z,P,P,P
8591,Z,K,K,K
8592,Z,K,K,K
8593,Z,K,K,K
8594,Z,K,K,K
8595,Z,P,K,P
8596,Z,P,P,P
8597,Z,P,P,K
8598,Z,P,K,P
8599,Z,P,K,P
8600,Z,K,P,K
8601,Z,K,K,K
8602,Z,P,P,P
8603,Z,K,K,K
8604,Z,P,K,P
8605,Z,K,K,K
8606,Z,P,P,P
8607,Z,P,K,P
8608,Z,P,K,K
8609,Z,P,P,P
8610,Z,P,K,P
8611,Z,P,P,P
8612,Z,K,K,P
8613,Z,P,K,P
8614,Z,P,K,K
8615,Z,P,P,K
8616,Z,K,K,P
8617,Z,K,K,K
8618,Z,P,P,P
8619,Z,P,P,P
8620,Z,P,P,P
8621,Z,K,K,K
8622,Z,K,K,P
8623,Z,P,K,P
8624,Z,P,K,P
8625,Z,K,K,K
8626,Z,K,K,K
8627,Z,P,P,P
8628,Z,K,K,K
8629,Z,P,K,P
8630,Z,K,K,K
8631,Z,P,P,P
8632,Z,K,K,K
8633,Z,P,P,K
8634,Z,P,P,P
8635,Z,P,P,P
8636,Z,K,P,K
8637,Z,P,P,P
8638,Z,P,K,K
8639,Z,K,P,K
8640,Z,P,P,P
8641,Z,K,P,P
8642,Z,K,K,K
8643,Z,P,K,P
8644,Z,P,K,P
8645,Z,P,P,P
8646,Z,P,P,P
8647,Z,K,K,K
8648,Z,P,P,P
8649,Z,P,P,P
8650,Z,K,K,K
8651,Z,K,K,P
8652,Z,P,K,P
8653,Z,P,K,P
8654,Z,P,P,P
8655,Z,P,K,P
8656,Z,K,K,K
8657,Z,K,P,P
8658,Z,K,K,P
8659,Z,P,P,P
8660,Z,P,P,P
8661,Z,P,P,K
8662,Z,K,K,K
8663,Z,K,P,K
8664,Z,K,K,P
8665,Z,P,P,P
8666,Z,K,K,K
8667,Z,P,P,P
8668,Z,K,K,K
8669,Z,P,P,P
8670,Z,K,K,K
8671,Z,K,K,K
8672,Z,P,P,P
8673,Z,P,P,P
8674,Z,P,P,P
8675,Z,K,K,P
8676,Z,K,K,K
8677,Z,P,K,K
8678,Z,P,P,K
8679,Z,K,K,K
8680,Z,P,P,K
8681,Z,K,K,K
8682,Z,P,P,P
8683,Z,P,P,P
8684,Z,P,P,P
8685,Z,P,P,P
8686,Z,K,K,K
8687,Z,K,K,K
8688,Z,K,K,K
8689,Z,P,K,P
8690,Z,P,K,P
8691,Z,P,P,P
8692,Z,P,K,P
8693,Z,K,K,P
8694,Z,P,P,P
8695,Z,K,K,P
8696,Z,K,P,P
8697,Z,P,P,P
8698,Z,P,K,P
8699,Z,P,P,P
8700,Z,K,K,K
8701,Z,P,K,P
8702,Z,P,K,P
8703,Z,K,K,P
8704,Z,P,P,P
8705,Z,K,K,K
8706,Z,K,K,K
8707,Z,K,P,K
8708,Z,P,P,K
8709,Z,K,K,K
8710,Z,K,K,P
8711,Z,K,K,P
8712,Z,P,P,P
8713,Z,K,K,K
8714,Z,K,K,K
8715,Z,K,K,K
8716,Z,K,K,K
8717,Z,P,P,P
8718,Z,P,K,P
8719,Z,P,P,P
8720,Z,P,P,K
8721,Z,P,P,P
8722,Z,K,K,P
8723,Z,P,P,P
8724,Z,K,K,K
8725,Z,P,P,P
8726,Z,K,K,P
8727,Z,K,K,P
8728,Z,P,P,P
8729,Z,K,K,K
8730,Z,P,P,K
8731,Z,K,K,K
8732,Z,K,K,K
8733,Z,K,K,K
8734,Z,P,P,P
8735,Z,P,K,P
8736,Z,K,K,K
8737,Z,P,P,P
8738,Z,P,K,K
8739,Z,P,P,P
8740,Z,P,P,P
8741,Z,K,K,K
8742,Z,P,K,P
8743,Z,P,P,P
8744,Z,P,P,P
8745,Z,K,K,P
8746,Z,K,K,K
8747,Z,K,K,P
8748,Z,P,K,P
8749,Z,P,K,P
8750,Z,P,K,K
8751,Z,K,K,K
8752,Z,P,K,P
8753,Z,K,K,K
8754,Z,K,K,P
8755,Z,P,P,P
8756,Z,K,K,K
8757,Z,K,K,K
8758,Z,K,P,K
8759,Z,P,P,P
8760,Z,P,P,P
8761,Z,K,K,P
8762,Z,K,K,K
8763,Z,P,K,P
8764,Z,P,P,P
8765,Z,K,K,P
8766,Z,P,K,P
8767,Z,K,K,K
8768,Z,K,K,K
8769,Z,K,P,P
8770,Z,P,P,P
8771,Z,P,P,P
8772,Z,K,K,K
8773,Z,P,P,P
8774,Z,K,K,K
8775,Z,K,K,K
8776,Z,P,P,P
8777,Z,K,K,P
8778,Z,P,K,P
8779,Z,P,P,P
8780,Z,K,K,K
8781,Z,P,P,P
8782,Z,K,K,K
8783,Z,P,P,P
8784,Z,P,P,P
8785,Z,P,K,K
8786,Z,K,K,K
8787,Z,P,K,P
8788,Z,P,K,K
8789,Z,K,K,K
8790,Z,P,K,P
8791,Z,K,K,K
8792,Z,K,K,K
8793,Z,K,K,K
8794,Z,K,K,K
8795,Z,K,P,P
8796,Z,K,P,K
8797,Z,P,K,P
8798,Z,P,K,P
8799,Z,K,K,P
8800,Z,P,K,P
8801,Z,P,P,P
8802,Z,P,K,K
8803,Z,P,P,P
8804,Z,K,K,K
8805,Z,K,K,K
8806,Z,K,K,K
8807,Z,K,P,K
8808,Z,P,P,P
8809,Z,K,K,K
8810,Z,K,K,K
8811,Z,P,K,P
8812,Z,K,K,K
8813,Z,P,P,P
8814,Z,P,P,P
8815,Z,K,P,K
8816,Z,K,P,P
8817,Z,P,K,K
8818,Z,P,K,P
8819,Z,P,P,P
8820,Z,K,P,P
8821,Z,P,P,P
8822,Z,K,P,K
8823,Z,K,K,K
8824,Z,K,P,K
8825,Z,P,P,K
8826,Z,K,K,P
8827,Z,P,P,K
8828,Z,P,K,K
8829,Z,P,P,P
8830,Z,P,P,P
8831,Z,P,P,P
8832,Z,P,P,P
8833,Z,P,P,K
8834,Z,K,K,K
8835,Z,P,P,P
8836,Z,K,P,K
8837,Z,P,P,P
8838,Z,P,K,P
8839,Z,K,K,K
8840,Z,P,P,P
8841,Z,P,P,P
8842,Z,K,K,K
8843,Z,P,P,P
8844,Z,P,K,K
8845,Z,P,K,P
8846,Z,K,K,K
8847,Z,K,K,K
8848,Z,P,P,P
8849,Z,P,P,P
8850,Z,P,P,K
8851,Z,K,K,K
8852,Z,P,P,K
8853,Z,K,P,K
8854,Z,P,K,K
8855,Z,P,P,P
8856,Z,K,K,K
8857,Z,P,P,K
8858,Z,P,K,K
8859,Z,K,K,K
8860,Z,P,K,P
8861,Z,K,P,K
8862,Z,P,P,P
8863,Z,P,P,K
8864,Z,K,K,K
8865,Z,K,K,P
8866,Z,K,K,P
8867,Z,P,P,K
8868,Z,K,K,K
8869,Z,K,K,K
8870,Z,P,K,K
8871,Z,P,K,P
8872,Z,P,P,P
8873,Z,K,K,K
8874,Z,K,K,P
8875,Z,K,K,K
8876,Z,K,K,K
